num_var,ngo_name,ngo_address,reg_no,reg_date,renewed_on,valid_until,district,country,remarks
1403,Nareer Jonno Foundation,"Uttarshur, Sreemongal, Dist.:",2552,16-Mar-10,,16-Mar-15,Moulavibazar,Bangladesh,
,,Moulvibazar.,,,,,,,
,,Phone: 8811359,,,,,,,
1404,Nari Bikash Kendra,"Vill- Hariasa, P.O& PS: Janjira,",2509,5-Nov-09,5-Nov-14,5-Nov-19,Shariatpur,Bangladesh,
,,Dist.: Shariatpur.,,,,,,,
,,"Phone: 9125521, 01716-831551",,,,,,,
1405,Nari Jagaron Mohila,"Vill? West Debipur, PO & UZ:",2933,25-May-15,,25-May-20,Joypurhat,Bangladesh,
,Unnayan Sangstha,"Joypurhat, Dist: Joypurhat",,,,,,,
,,Phone: 01716-176503,,,,,,,
1406,Nari Kalyan Sangstha,"House-27/2, (Harishikunjo),",2652,14-Jul-11,14-Jul-16,14-Jul-21,Rajbari,Bangladesh,
,(NKS),"2ndk Floor, Word-08, West",,,,,,,
,,"Bhabanipur, Rajbari-7700",,,,,,,
1407,Nari Moitree,"77/B, Malibagh Chowdhurypara,",326,1-Nov-89,19-Nov-14,19-Nov-19,Dhaka,Bangladesh,
,,"Khilgaon, Dhaka-1219.",,,,,,,
,,"Phone : 9356573, Fax: 9354815",,,,,,,
,,www.narimaitree.org,,,,,,,
1408,Nari O Shishu Kallayan,"124/76/1, West Dhanmondi,",3022,9-May-16,,9-May-21,Dhaka,Bangladesh,
,Foundation,Dhaka,,,,,,,
,,Phone: 01722-996505,,,,,,,
1409,Nari Uddug Kendra,"2/21, Babar Road,, Block # B,",589,18-Jan-92,18-Jan-12,18-Jan-17,Dhaka,Bangladesh,
,,"Mohammadpur, Dhaka",,,,,,,
,,"Phone :8125804, 9139943,",,,,,,,
,,9115696,,,,,,,
,,fax: 9110088,,,,,,,
,,www.nuk.bd.org,,,,,,,
1410,Nari Unnayan Forum (NUF),"Kalibari, Razendra College",2056,5-Jan-06,5-Jan-16,5-Jan-21,Faridpur,Bangladesh,
,,"Road, Jheeltuly, Faridpur Sadar,",,,,,,,
,,Faridpur-7800,,,,,,,
,,Phone: 01711179520,,,,,,,
1411,Nari Unnayan Sangstha,"Vill: West Chakher, Gotaher",2904,12-Nov-14,,12-Nov-19,Barisal,Bangladesh,
,(NUS),"Bari, PO: Chakher, Upazila:",,,,,,,
,,"Banaripara, Dist: Barisal",,,,,,,
,,Phone: 01819-827142,,,,,,,
1412,Nari Unnayan Shakti,"Arma Complex, House-1/B,",995,11-Jan-96,11-Jan-16,11-Jan-21,Dhaka,Bangladesh,
,,"Road-NS-1 (Main Road), Block-",,,,,,,
,,"A, Banasree, Rampura, Dhaka-",,,,,,,
,,1219,,,,,,,
,,"Phone: 8399911, Fax: 7287894",,,,,,,
,,www.nusbd-women.org,,,,,,,
1413,Naria Unnayan Samity,"PO+UZ: Naria, Dist: Shariatpur-",964,27-Aug-95,27-Aug-15,27-Aug-20,Shariatpur,Bangladesh,
,,8020,,,,,,,
,,"Phone: 0601-59154, Fax: 0601-",,,,,,,
,,59169,,,,,,,
1414,Nari-O-Shisu Kallayan,New Bogra Road (In front of,2369,15-Jun-08,15-Jun-13,15-Jun-18,Sirajganj,Bangladesh,
,Sangstha (NSKS),"Circuit house), Sirajgonj-6700",,,,,,,
,,Phone: 0751-64376,,,,,,,
1415,Naripokkho,"Rangs Nilu Square (4th Fl.),",943,28-May-95,28-May-15,28-May-20,Dhaka,Bangladesh,
,,"House-75, Satmasjid Road,",,,,,,,
,,"Dhanmondi, Dhaka-1209",,,,,,,
,,"Phone: 8111991, Fax: 8116148",,,,,,,
,,www.naripokkho.com,,,,,,,
1416,Nary Kallyan Sangstha,"197, Central Basabo, Dhaka.",3145,15-Apr-18,,15-Apr-28,Dhaka,Bangladesh,
,,1778393118,,,,,,,
1417,National Agency for Green,"21/2, Khiljee Road (3rd Floor),",948,24-Jun-95,24-Jun-15,24-Jun-25,Dhaka,Bangladesh,
,Revolution (NAGR),"Shaymoli, Mohammadpur,",,,,,,,
,,Dhaka-1207,,,,,,,
,,"Phone:8001162, 01815-401030",,,,,,,
1418,National Alliance of Disabled,"House-24, Monipuripara, Sanshad",3148,8-May-18,,8-May-28,Dhaka,Bangladesh,
,Peoples Organization,"Avenue, Dhaka, Phone:",,,,,,,
,(NADPO),1711595049,,,,,,,
1419,National Anti Tuberrculosis,"44/1, Bangabandhu Avenue,",2579,1-Jun-10,1-Jun-15,1-Jun-20,Dhaka,Bangladesh,
,Association of,Dhaka-1000.,,,,,,,
,Bangladesh(NATAB),Phone: 8833747,,,,,,,
,,www.natab.org,,,,,,,
1420,National Association of,"House-534, Road-11, Baitul",2159,12-Nov-06,,12-Nov-11,Dhaka,Bangladesh,
,Sports for the Persons with,"Aman Housing Society, Adabar,",,,,,,,
,Disability,"Shamoly, Dhaka-1207.",,,,,,,
,,Phone: 8151946,,,,,,,
1421,National Council of Young,"1/1, Pioneer Road, Kakrail,",101,13-Aug-81,15-May-15,15-May-20,Dhaka,Bangladesh,
,Man's Christian,"Ramna, Dhaka",,,,,,,
,Association of Bangladesh,"Phone : 9350413, Fax: 9350225",,,,,,,
,,www.bangladeshymca.org,,,,,,,
1422,National Development,"Vill: Vangidangi, Post:",1647,18-Jun-01,18-Jun-16,18-Jun-21,Faridpur,Bangladesh,Cancelled on
,Centre (NDC),"Gendumollar Hat, PS: Faridpur",,,,,,,"22/07/2010,"
,,"Sadar, Dist: Faridpur",,,,,,,Revived on
,,,,,,,,,21/12/2016
,,Phone: 01978-964478,,,,,,,
1423,National Development,"NDC Campaus, Paharpur",788,29-Dec-93,29-Dec-13,29-Dec-18,Joypurhat,Bangladesh,
,Council (NDC),"Road, Joypurhat.",,,,,,,
,,Phone: 01713-747706,,,,,,,
,,www.ndcbd.org,,,,,,,
1424,National Development,"Hometown Complex, 11th Floor,",2236,27-May-07,27-May-17,27-May-27,Dhaka,Bangladesh,
,Initiative,"87, New Eskaton Road, Dhaka-",,,,,,,
,,1000,,,,,,,
,,"Phone: 8322991, Fax: 9337139",,,,,,,
,,www.nationaldevelopment.org,,,,,,,
1425,National Development,"2 RK Mission Road, Motaleb",441,11-Feb-91,11-Feb-16,11-Feb-21,Dhaka,Bangladesh,
,Organization(NADO),"Mention (4th Floor), Wari,",,,,,,,
,,Dhaka-1203,,,,,,,
,,Phone: 01716-817461,,,,,,,
,,www.nadobd.org,,,,,,,
1426,National Development,"NDP Bhaban, Bagbari Shahid",880,2-Jan-95,2-Jan-15,2-Jan-20,Sirajganj,Bangladesh,
,Programme (NDP),"Nagar, Kamankhanda, Sirajganj.",,,,,,,
,,"Phone: 0751-63870-1, Fax:",,,,,,,
,,0751-63877,,,,,,,
,,www.ndpbd.org,,,,,,,
1427,National Development,"House-11/A, Road-08, Pallabi,",1512,20-Apr-00,20-Apr-10,20-Apr-15,Dhaka,Bangladesh,
,Society (NDS),"Mirpur 11 1/2, Dhaka-1216.",,,,,,,
,,"Phone: 9011976, 8061337, Fax:",,,,,,,
,,9012199,,,,,,,
1428,National Federation of the,"Zilaparisad Bhaban, College",1643,22-May-01,,22-May-06,Patuakhali,Bangladesh,
,Blind Patuakhali District,"Road, Patuakhali",,,,,,,
,Branch,,,,,,,,
1429,National Fellowship for the,"Holding-78, Syed Ali Munshi",437,28-Jan-91,28-Jan-16,28-Jan-21,Dhaka,Bangladesh,
,Advancement of Visually,"Road, Naogaon, Tongi, Gazipur.",,,,,,,
,Handicapped (NFAVH),Phone: 01715-669562,,,,,,,
1430,National Forum of the,"H-8/9, Block-A, Lalmatia, Dhaka-",776,17-Nov-93,17-Nov-13,17-Nov-18,Dhaka,Bangladesh,
,Organizations Working,1207,,,,,,,
,with the Disabled,"Phone : 9124487, 8120415",,,,,,,
,(NFOWD),"Fax: 9124487, 8120415",,,,,,,
,,www.nfowd.com,,,,,,,
1431,National Heart Foundation,"Plot # 7/2, Section # 2, Mirpur,",412,26-Nov-90,26-Nov-15,26-Nov-20,Dhaka,Bangladesh,
,of Bangladesh,Dhaka,,,,,,,
,,Phone : 8061314-6 Fax:,,,,,,,
,,8066694,,,,,,,
,,www.nhfbd.org,,,,,,,
1432,Native Evangelical Christian,"21/B, Main Road, Niribili Gate,",3171,14-Nov-18,,14-Nov-28,Dhaka,Bangladesh,
,Trust,"Mohammadi Housing Society,",,,,,,,
,,"Mohammadpur, Dhaka.",,,,,,,
,,Mob: 01913103193,,,,,,,
1433,Natore Zilla Protibondhi,"Nimagar, Balibari, Dinajpur",2958,17-Aug-15,,17-Aug-20,Dinajpur,Bangladesh,
,Songstha-Nandan,Phone: 0531-51038,,,,,,,
1434,Nature & Environment,"Uttarpara, Talukkanpur,",2982,10-Nov-15,,10-Nov-20,Gaibandha,Bangladesh,
,Preservation Orgaization,"Gobindoganj, Gaibandha.",,,,,,,
,(NEPO),Phone: 01721-422456,,,,,,,
1435,Nature Conservation,"8/12, Block-B, Lalmatia, Dhaka.",481,8-Jun-91,8-Jun-16,8-Jun-26,Dhaka,Bangladesh,
,Management (NACOM),Phone: 9121437,,,,,,,
1436,Nazir (Nutun Ziban Rochi),"Airport Road, Lalmonirhat.",1398,7-Jul-99,7-Jul-14,7-Jul-19,Lalmonirhat,Bangladesh,
,,Phone: 059161252,,,,,,,
1437,Nazrul Smriti Sangsad,"Sweden Palace (1st Floor),",1922,19-Apr-04,19-Apr-14,19-Apr-19,Barguna,Bangladesh,Cancelled on
,(NSS),"Pallabi R/A, Amtoli, Barguna.",,,,,,,"25/07/2010,"
,,Phone: 04452-56054,,,,,,,Revived on
,,,,,,,,,7/11/2010
,,Fax: 0445256054,,,,,,,
1438,Neda Society,"Digapatia, Natore",2946,30-Jul-15,,30-Jul-20,Natore,Bangladesh,
,,Phone: 01711-446866,,,,,,,
1439,Need for Life Society,"18/Ka, PC Culture Housing",2492,13-Oct-09,13-Oct-14,13-Oct-19,Dhaka,Bangladesh,
,,"Society (1st Fl.), Shamoli,",,,,,,,
,,Dhaka.,,,,,,,
,,Phone: 01711-625177,,,,,,,
1440,Need Foundation,"Tista Sadar, Lalmonirhat",2727,12-Sep-12,12-Sep-17,12-Sep-27,Lalmonirhat,Bangladesh,
,,Phone: 01717-135400,,,,,,,
1441,Needy Industrious Welfar,"Mirzapur Sadar, Dinajpur",2927,11-May-15,,11-May-20,Dinajpur,Bangladesh,
,of Rural Association (NIRA),Phone: 01557794012,,,,,,,
1442,Neer Seba Sangstha,"101/H, Virob House, West",3223,29-Oct-19,,29-Oct-29,Dhaka,Bangladesh,
,,"Sultanganj, Rayer Bazar,",,,,,,,
,,"Jigatola, Hazaribag, Dhaka",,,,,,,
1443,Network for Elimination of,"17/6, Eskaton Garden (G.",2294,6-Dec-07,,6-Dec-12,Dhaka,Bangladesh,
,Economic Disparity (NEED),"Floor), Dhaka.",,,,,,,
,,Phone: 9336022,,,,,,,
1444,"Network for Information,","Flat-2/A, 4/16, Humayun Road,",2574,19-May-10,19-May-15,19-May-20,Dhaka,Bangladesh,
,Response & Preparedness,"Mohammadpur, Dhaka",,,,,,,
,Activities on Disaster,Phone: 8143729,,,,,,,
1445,Network for Research and,"57, Dhanmondi Road, 6A,",1612,17-Jan-01,17-Jan-16,17-Jan-26,Dhaka,Bangladesh,Cancelled on
,Training,Dhaka-1209,,,,,,,"22/07/2010,"
,,,,,,,,,Revived on
,,,,,,,,,28/09/2011
1446,Network for Universal,"28, Metropolitan Housing",987,9-Nov-95,9-Nov-15,9-Nov-25,Dhaka,Bangladesh,
,Services and Rural,"Society, Babar Road, Block-F,",,,,,,,
,Advancement,"Muhammadpur, Dhaka-1207.",,,,,,,
,,Phone: 9124264,,,,,,,
1447,NETZ partnership for,"House-3/1, Block-D, (4th & 6th",1865,7-Aug-03,7-Aug-18,7-Aug-28,Dhaka,Germany,
,Development and Justice,"Floor), Lalmatia, Dhaka-1207",,,,,,,
,,"Phone: 9667018, Fax: 8626764",,,,,,,
1448,New Apostolic Church,"House-104, Road-18, Sector-",104,9-Mar-81,15-May-16,15-May-21,Dhaka,Canada,
,Bangladesh,"14, Uttara Model Town, Dhaka-",,,,,,,
,,1230,,,,,,,
,,Phone: 7913840,,,,,,,
,,www.newapostalichurch.org,,,,,,,
1449,New Generation,"Ibrahinm Chember, 95",3007,28-Feb-16,,28-Feb-21,Dhaka,Bangladesh,
,Humanitarian Organization,"Motijheel, Dhaka",,,,,,,
,,Phone: 01612447777,,,,,,,
1450,New Life Foundation of,"Vill: Kurigram, PO: Ratanganj,",779,2-Dec-93,2-Dec-08,2-Dec-13,Narail,Bangladesh,
,Bangladesh,Dist: Narail,,,,,,,
,,"Phone: 0481-62933, Fax:",,,,,,,
,,48162933,,,,,,,
1451,Newhem Bengali,"Bari Mansion, East Subid",1193,6-Oct-97,6-Oct-07,6-Oct-12,Sylhet,UK,
,Community Trust,"Bazar, Sylhet",,,,,,,
,,Phone : 715329,,,,,,,
1452,News Network,"House # 9, Road-5, Dhanmondi",922,20-Mar-95,20-Mar-15,20-Mar-20,Dhaka,Bangladesh,
,,"R/A, Dhaka-1205",,,,,,,
,,"Phone : 9660941, 9662012",,,,,,,
,,www.newsnetwork-bd.org,,,,,,,
1453,Newsun Economic,"Vill: Kalakandi, P.O:",2598,30-Sep-10,30-Sep-15,30-Sep-20,Dhaka,Bangladesh,
,Development &,"Abdullahpur, PS: Keraniganj,",,,,,,,
,Organization.,Dist: Dhaka.,,,,,,,
,,Phone: 01611-334664,,,,,,,
1454,NGO Consortium,"Sharif Mansion (3rd Fl.), 56-57",1464,29-Dec-99,29-Dec-09,29-Dec-14,Dhaka,Bangladesh,Cancelled on
,,"Motijheel, Dhaka.",,,,,,,"26/07/2010,"
,,Phone: 9551782,,,,,,,Revived on
,,,,,,,,,31/7/2013
1455,NGO Forum For Public,"4/6, Block # E, Lalmatia, Dhaka-",476,30-May-91,30-May-16,30-May-21,Dhaka,Bangladesh,
,Health,1207,,,,,,,
,,"Phone : 8154273, 8128258-9",,,,,,,
,,www.ngof.org,,,,,,,
1456,Nibedan Complex (NIC),"Sreepur, Juktikhola Bazar,",3193,5-Mar-19,,5-Mar-29,Comilla,Bangladesh,
,,"Sadar Dakkhin, Comilla, Mob:",,,,,,,
,,1818612002,,,,,,,
1457,Nice Foundation,"244, Keshoblal Road, South",2407,2-Feb-09,2-Feb-19,2-Feb-29,Khulna,Bangladesh,
,,"Pabla, Dowlatpur, Khulna.",,,,,,,
,,Phone: 01720-505701,,,,,,,
1458,Nice Social Welfare,"Vill+P.O.- Badnikhali, Batagi,",2524,27-Dec-09,27-Dec-14,27-Dec-19,Barguna,Bangladesh,
,Organization (NSWO),Barguna.,,,,,,,
,,Phone: 01719-830837,,,,,,,
1459,Nigata International,"3/7, Block-B(2nd floor),",1531,7-Jun-00,7-Jun-05,7-Jun-10,Dhaka,Japan,
,Volunteer Centre,"Lalmatia, Dhaka",,,,,,,
,Bangladesh,Phone : 913022,,,,,,,
1460,Niharika,"Darus Salam (Gr. & 2nd Fl.),",2824,23-Oct-13,,23-Oct-18,Dhaka,Bangladesh,
,,"Easter Housing Project-1,",,,,,,,
,,"Kallayanpur, Mirpur, Dhaka.",,,,,,,
,,Phone: 01737770775,,,,,,,
1461,Nijera Kori,"7/8, Block-C, Lalmatia, Dhaka-",66,22-Apr-81,15-May-15,15-May-20,Dhaka,Bangladesh,
,,1207.\,,,,,,,
,,"Phone: 8114507, Fax: 9133476",,,,,,,
1462,Nijera Shikhi,"House-9/D, Road-1, Block-B,",755,6-Oct-93,6-Oct-18,6-Oct-28,Dhaka,Bangladesh,
,,"Pisciculture Housing Society,",,,,,,,
,,"Sherkhertek, Adabar, Dhaka-",,,,,,,
,,1207,,,,,,,
,,"Phone: 9122010, Fax: 8117804",,,,,,,
,,www.nijerashikhi.org.uk,,,,,,,
1463,Nijpath,"Pabna Road, Ishwardi, Pabna",1660,6-Sep-01,6-Sep-06,6-Sep-11,Pabna,Bangladesh,
1464,Nikunja Basti Unnayan,"Alu Patty, Boalia Thana More,",2712,21-Jun-12,21-Jun-17,21-Jun-27,Rajshahi,Bangladesh,
,Shangstha,"Ghoramara, Rajshahi",,,,,,,
,,0721-771222,,,,,,,
1465,Nilfa Advancement,"Vill+Post: Nilfa, Upazilla:",3033,4-Sep-16,,4-Sep-21,Gopalganj,Bangladesh,
,Foundation,"Tungipara, Gopalganj",,,,,,,
,,Phone: 01819448348,,,,,,,
1466,Nilmuti Dustha Nari Kalyan,"Vill: Hijalbari, P.O. Kadambari,",605,16-Mar-92,16-Mar-97,16-Mar-02,Madaripur,Bangladesh,
,Sangstha,"Thana: Rajair, Madaripur",,,,,,,
1467,Nilufa Old Care and Service,"Shibganj, Chapainababganj",3156,25-Jun-18,25-Jun-18,25-Jun-28,Chapainababgan,Bangladesh,
,,Phone: 01712123012,,,,,j,,
1468,Nirapad Sarak Chai,"70, Kakrail, Dhaka",2978,1-Nov-15,,1-Nov-20,Dhaka,Bangladesh,
,,Phone: 8316352,,,,,,,
1469,Nirapoth Bangladesh,"Vill: Sundarbon, Post:",3067,1-Jan-17,,1-Jan-22,Dinajpur,Bangladesh,
,Songstha,"Ramdubihat, Sadar, Dinajpur",,,,,,,
,,Phone: 01726007343,,,,,,,
1470,Nirmol Foundation,"33 Sadarghat Road, PS: Double",2736,14-Oct-12,,14-Oct-17,Chittagong,Bangladesh,
,,"Moring, Chittagong.",,,,,,,
,,Phone: 2852101,,,,,,,
1471,nirvar Palli Unnayan,"Sarishabari, Jamalpur",1675,25-Sep-01,25-Sep-06,25-Sep-11,Jamalpur,Bangladesh,
,Sangstha,,,,,,,,
1472,Nishaw Shahayak,"Diganto-15, Electric Supply",2689,8-Apr-12,8-Apr-17,8-Apr-27,Sylhet,Bangladesh,
,Sangstha,"Road, Embershana, Sylhet",,,,,,,
,,"Phone: 0821711255,",,,,,,,
,,1912703813,,,,,,,
1473,Nishkriti,"129, Jamal Khan Bi-Lane,",511,3-Aug-91,3-Aug-16,3-Aug-26,Chittagong,Bangladesh,
,,"Chittagong, Phone : 636118",,,,,,,
1474,Nishkriti Jossore,"Mohisdia, Post: Mosiahati,",2234,23-May-07,23-May-12,23-May-17,Jessore,Bangladesh,
,,"Upazilla: Monirampur, Dist.:",,,,,,,
,,Jessore,,,,,,,
,,Phone: 01715-484178,,,,,,,
1475,Niskrity Dhaka,"House-24, Road-11, Rajuk",1939,19-Jun-04,,19-Jun-09,Dhaka,Bangladesh,
,,"Project (DIT Jone), Merul",,,,,,,
,,"Badda, Dhaka-1211.",,,,,,,
,,Phone: 9897321,,,,,,,
1476,Niskrity Foundation,"Padma R/A, Road-1, House-",1040,26-May-96,26-May-11,26-May-16,Rajshahi,Bangladesh,
,,"569, Rajshah-6207",,,,,,,
,,Phone: 0721-861327,,,,,,,
1477,Noagaon Human Rights,"Ukilpara, Noagaon",1372,20-Apr-99,20-Apr-04,20-Apr-09,Naogaon,Bangladesh,
,Development Association,,,,,,,,
,(NHRDA),,,,,,,,
1478,Noakhali Rural Action,"House-10, Road-05, Maijdee",901,14-Feb-95,14-Feb-15,14-Feb-20,Noakhali,Bangladesh,
,Society (N-RAS),"Housing Estate, Nookhali-",,,,,,,
,,38000,,,,,,,
,,Phone: 0321-81387,,,,,,,
1479,Noakhali Rural,"House-01, Road-35, Maijdee",1029,18-Apr-96,18-Apr-16,18-Apr-21,Noakhali,Bangladesh,
,Development Society,"Housing Estate, Noakhali-3800",,,,,,,
,(NRDS),"Phone: 0321-61016, Fax: 0321-",,,,,,,
,,61829,,,,,,,
,,www.nrdsbd.org,,,,,,,
1480,Nobadiganta Mohila,"Jame Masjid Lane, Lohapatti,",2010,16-Feb-05,16-Feb-16,16-Feb-21,Jessore,Bangladesh,
,Sangsta,Jessore.,,,,,,,
,,Phone: 0421-64537,,,,,,,
1481,Nobo Jibon,"Nobo Jibon Centre, Polashpol,",2365,5-Jun-08,5-Jun-18,5-Jun-28,Sathkhira,Bangladesh,
,,Sathkhira,,,,,,,
,,Phone: 0471-65065,,,,,,,
1482,Nongor,West Laherpara Nearest of,2803,30-Jul-13,30-Jul-18,30-Jul-28,Cox'sBazar,Bangladesh,
,,Uttaran Housing Kalatoli by,,,,,,,
,,"pass road, Coxbazar",,,,,,,
,,Phone: 01818-510651,,,,,,,
1483,Normisjon Bangladesh,"House-99, Flat-A-2, Road-4/25,",108,15-Oct-81,15-May-15,15-May-20,Dhaka,Norway,
,,"Block-A, Banani, Dhaka",,,,,,,
,,"Phone: 8850334, Fax: 8850335",,,,,,,
1484,North Bengal Rural,"Nagessari, PO- Nagessari, PS-",1837,5-Jun-03,5-Jun-08,5-Jun-13,Kurigram,Bangladesh,
,Development Sangstha,"Nagessari, Dist. Kurigram",,,,,,,
1485,North Bengal Rural,"Masterpara, Sugermill Road,",2950,30-Jul-15,,30-Jul-20,Joypurhat,Bangladesh,
,Development Society,Dist: Joypurhat,,,,,,,
,,Phone: 01712-569462,,,,,,,
1486,Northern Development,"West Shibrampur, UZ: Sadar,",329,22-Nov-89,22-Nov-14,22-Nov-19,Dinajpur,Bangladesh,
,Foundation,"PO Box-14, Dinajpur",,,,,,,
,,Phone: 0531-64729,,,,,,,
1487,Northern Development,"Carghat Bazar, Carghat,",2314,5-Mar-08,,5-Mar-13,Rajshahi,Bangladesh,
,Society (NDS),Rajshahi.,,,,,,,
,,Phone: 01712-255072,,,,,,,
1488,Northern Rural,"Village: Koikuri, P.O: Matinpur,",1652,5-Jul-01,,5-Jul-06,Rangpur,Bangladesh,
,Development Programme,"Thana: Pirganj, Rangpur.",,,,,,,
,(NRDP),,,,,,,,
1489,Norwegian Refugee Council,"281D, Road-19-C, Mohakhali",3173,19-Nov-18,,19-Nov-28,Dhaka,Norway,
,,"DOHS, Dhaka.",,,,,,,
1490,Novel Institute for Rural,"House-157, Road-2/1, Block-A,",1874,17-Sep-03,17-Sep-13,17-Sep-18,Dhaka,Bangladesh,
,Reforms,"Section-12, Mirpur, Dhaka.",,,,,,,
,,"Phone: 8018331, Fax: 9009124",,,,,,,
,,www.nirrbd.org,,,,,,,
1491,Nowabenki Gonomukhi,"Nowabenki Shyamnagar,",2450,2-Jun-09,2-Jun-14,2-Jun-19,Sathkhira,Bangladesh,
,Foundation,Satkhira,,,,,,,
,,Phone: 01711-218197,,,,,,,
1492,Nowzuwan,"House-62, Road-03, Block-B,",1742,3-Oct-02,3-Oct-17,3-Oct-27,Chittagong,Bangladesh,
,,"Chandgaon R/A, Chittagong.",,,,,,,
,,"Phone: 671360, 01711-329805,",,,,,,,
,,01713-194351,,,,,,,
,,www.nowzuwan.org,,,,,,,
1493,NURTURE,Nurture Charitable Dispensary,2490,8-Oct-09,8-Oct-14,8-Oct-19,Chittagong,Bangladesh,
,,"Road, Phool Chowdhury Para,",,,,,,,
,,"Ward-26, North Halishar,",,,,,,,
,,Chittagong.,,,,,,,
1494,Nurul Islam Jubo Unnyan,"Station Road, South of Shahi",2430,28-Apr-09,28-Apr-14,28-Apr-19,Rangpur,Bangladesh,
,Society (NIJUS),"Mosque, Rangpur.",,,,,,,
,,"Phone: 0521-66080, 01716-",,,,,,,
,,288373,,,,,,,
1495,Nutan Samaj Gari,"Dariabad, Islampur, Jamalpur",1311,15-Nov-98,15-Nov-18,15-Nov-28,Jamalpur,Bangladesh,Cancelled on
,,,,,,,,,"25/07/2010,"
,,,,,,,,,Revived on
,,,,,,,,,18/04/2013
1496,Nutrition International,"House-56/C, Road-132,",2266,26-Aug-07,26-Aug-12,26-Aug-17,Dhaka,Canada,
,,"Gulshan-1, Dhaka-1212",,,,,,,
,,"Phone: 9899896, Fax: 8815154",,,,,,,
1497,Oasis for Posterity (OfP),"Balagram, Jaldhaka, Nilphamari",3129,4-Jan-18,,4-Jan-28,Nilphamari,Bangladesh,
1498,Obat Helpers,"House-32/4, Sher Shah Suri",2975,21-Oct-15,,21-Oct-20,Dhaka,Bangladesh,
,,"Road, Mohammadpur, Dhaka",,,,,,,
,,Phone: 01819-329146,,,,,,,
1499,Obayab Human,"Village: Ekarkuri, Post:",2351,11-May-08,,11-May-13,Naogaon,Bangladesh,
,Development Center,"Sandahar, Upazila+Dist.:",,,,,,,
,,Nowgaon.,,,,,,,
1500,Ocab Society,"Rokeya Mansion (9th Floor), 36,",2475,17-Aug-09,17-Aug-14,17-Aug-19,Dhaka,Bangladesh,
,,"Purana Paltan Lane, Dhaka.",,,,,,,
,,Phone: 8363076,,,,,,,
,,www.ocabsociety.org,,,,,,,
1501,ODHIKAR,"House # 35 (3rd Floor), Road-",924,25-Mar-95,25-Mar-10,25-Mar-15,Dhaka,Bangladesh,
,,"117, Gulshan, Dhaka-1212",,,,,,,
,,Phone : 9888587,,,,,,,
,,www.odhikar.org,,,,,,,
1502,Oggro,"Apt. 11a, confidence Tower, 5",3003,8-Feb-16,,8-Feb-21,Dhaka,Bangladesh,
,,"Kha, Satmasjid Road,",,,,,,,
,,"Mohammadpur, Dhaka",,,,,,,
,,Phone: 01911777283,,,,,,,
1503,OISCA-IDB (JAPAN),"Vill: Narsingpur, PO: Zirabo,",80,22-Apr-81,15-May-15,15-May-20,Dhaka,Japan,
,,"PS: Ashulia, Savar, Dhaka",,,,,,,
,,Phone: 01819-252004,,,,,,,
1504,Okatani Brestfeeding,Institute of Child & Mother,2841,28-Nov-13,,28-Nov-18,Dhaka,Japan,
,Method Training,"Health, Matuail, Dhaka",,,,,,,
,Enhancement Project,Phone: 01819-223560,,,,,,,
1505,One Degree Initiative,"87/1, East Testuri Bazar,",2938,14-Jun-15,,14-Jun-20,Dhaka,Bangladesh,
,Foundation,"Tejgaon, Dhaka",,,,,,,
,,Phone: 9676375,,,,,,,
1506,Onneyshan,"House-18, Road-01, Block-B,",2297,30-Dec-07,31-Dec-17,31-Dec-27,Dhaka,Bangladesh,
,,"Section-06, Mirpur, Dhaka-1216",,,,,,,
,,Phone: 9553525,,,,,,,
1507,OPAL Resources,"Mehendipur Bazar, Bawful,",1987,19-Dec-04,19-Dec-14,19-Dec-19,Patuakhali,Bangladesh,Cancelled on
,,Patuakhali.,,,,,,,"27/06/2010,"
,,Phone: 01715-188650,,,,,,,Revived on
,,,,,,,,,1/1/2013
1508,OPCA (Organization for,"Choytannar Hat, Mostan Nagar,",1850,30-Jun-03,30-Jun-18,30-Jun-28,Chittagong,Bangladesh,
,the Poor Community,"Mirsharai, Chittagong",,,,,,,
,Advancement,Phone: 01819-617560,,,,,,,
,,www.opcabd.org,,,,,,,
1509,Operation Generation,"House-12, Road-4, Sector-7,",1983,9-Nov-04,9-Nov-14,9-Nov-19,Dhaka,Bangladesh,
,,"Uttara, Dhaka-1230.",,,,,,,
,,"Phone: 8963430, 8920756",,,,,,,
1510,ORG Foundation,"3/1, Lalmatia, Block-F, Dhaka",2989,17-Nov-15,,17-Nov-20,Dhaka,Bangladesh,
,Bangladesh,Phone: 01933-320000,,,,,,,
1511,Organisation For Rural,"House-13, Road-31, Sector-07,",1405,4-Aug-99,4-Aug-09,4-Aug-14,Dhaka,Bangladesh,Cancelled on
,and Nature Oriented,"Uttara, Dhaka.",,,,,,,"29/07/2010,"
,Bangladesh (ORNOB),Phone: 01711-561113,,,,,,,Revived on
,,,,,,,,,3/9/2012
,,www.ornob.net,,,,,,,
1512,Organisation for Social,"201/1, Krisnapur, DC Road,",935,25-May-95,25-May-10,25-May-15,Dhaka,Bangladesh,
,Advancement & Cultural,"Library Bazar, Pabna.",,,,,,,
,Activities (OSACA),Phone: 0173-65918,,,,,,,
1513,Organisation for Social,"9A Jahan Vila (2nd floor), Road-",764,4-Nov-93,4-Nov-08,4-Nov-13,Dhaka,Bangladesh,
,Development and,"15(New), Dhanmondi R/A,",,,,,,,
,Research (OSDER),Dhaka,,,,,,,
