num_var,ngo_name,ngo_address,reg_no,reg_date,renewed_on,valid_until,district,country,remarks
1314,"Nowabenki Gonomukhi
Foundation","Nowabenki Shyamnagar, Satkhira
Phone: 01711-218197",2450,02-Jun-09,02-Jun-19,02-Jun-29,Sathkhira,Bangladesh,
1315,Nowzuwan,"House-62, Road-03, Block-B,
Chandgaon R/A, Chittagong.
Phone: 671360, 01711-329805,
01713-194351
www.nowzuwan.org",1742,03-Oct-02,03-Oct-17,03-Oct-27,Chittagong,Bangladesh,
1316,NURTURE,"Nurture Charitable Dispensary
Road, Phool Chowdhury Para,
Ward-26, North Halishar,
Chittagong.",2490,08-Oct-09,08-Oct-14,08-Oct-19,Chittagong,Bangladesh,
1317,"Nurul Islam Jubo
Unnyan Society (NIJUS)","Station Road, South of Shahi
Mosque, Rangpur.
Phone: 0521-66080, 01716-288373",2430,28-Apr-09,28-Apr-19,27-Apr-29,Rangpur,Bangladesh,
1318,Nutan Samaj Gari,"Dariabad, Islampur, Jamalpur",1311,15-Nov-98,15-Nov-18,15-Nov-28,Jamalpur,Bangladesh,"Cancelled on
25/07/2010,
Revived on
18/04/2013"
1319,"Oasis for Posterity
(OfP)","Balagram, Jaldhaka, Nilphamari",3129,04-Jan-18,,04-Jan-28,Nilphamari,Bangladesh,
,,,,,,,,,
1320,Obat Helpers,"House-32/4, Sher Shah Suri Road,
Mohammadpur, Dhaka
Phone: 01819-329146",2975,21-Oct-15,,21-Oct-20,Dhaka,Bangladesh,
1321,"Obayab Human
Development Center","Village: Ekarkuri, Post: Sandahar,
Upazila+Dist.: Nowgaon.",2351,11-May-08,,11-May-13,Naogaon,Bangladesh,
1322,Ocab Society,"Rokeya Mansion (9th Floor), 36,
Purana Paltan Lane, Dhaka.
Phone: 8363076
www.ocabsociety.org",2475,17-Aug-09,17-Aug-19,17-Aug-29,Dhaka,Bangladesh,
1323,ODHIKAR,"House # 35 (3rd Floor), Road-117,
Gulshan, Dhaka-1212
Phone : 9888587
www.odhikar.org",924,25-Mar-95,25-Mar-10,25-Mar-15,Dhaka,Bangladesh,
1324,Oggro,"Apt. 11a, confidence Tower, 5 Kha,
Satmasjid Road, Mohammadpur,
Dhaka
Phone: 01911777283",3003,08-Feb-16,,08-Feb-21,Dhaka,Bangladesh,
1325,"One Degree Initiative
Foundation","87/1, East Testuri Bazar, Tejgaon,
Dhaka
Phone: 9676375",2938,14-Jun-15,,14-Jun-20,Dhaka,Bangladesh,
1326,Onneyshan,"House-18, Road-01, Block-B,
Section-06, Mirpur, Dhaka-1216
Phone: 9553525",2297,30-Dec-07,31-Dec-17,31-Dec-27,Dhaka,Bangladesh,
1327,OPAL Resources,"Mehendipur Bazar, Bawful,
Patuakhali.
Phone: 01715-188650",1987,19-Dec-04,19-Dec-19,19-Dec-29,Patuakhali,Bangladesh,"Cancelled on
27/06/2010,
Revived on
01/01/2013"
1328,"OPCA (Organization for
the Poor Community
Advancement","Choytannar Hat, Mostan Nagar,
Mirsharai, Chittagong
Phone: 01819-617560
www.opcabd.org",1850,30-Jun-03,30-Jun-18,30-Jun-28,Chittagong,Bangladesh,
1329,Operation Generation,"House-12, Road-4, Sector-7,
Uttara, Dhaka-1230.
Phone: 8963430, 8920756",1983,09-Nov-04,09-Nov-19,09-Nov-29,Dhaka,Bangladesh,
1330,"ORG Foundation
Bangladesh","3/1, Lalmatia, Block-F, Dhaka
Phone: 01933-320000",2989,17-Nov-15,,17-Nov-20,Dhaka,Bangladesh,
1331,"Organisation For Rural
and Nature Oriented
Bangladesh (ORNOB)","House-13, Road-31, Sector-07,
Uttara, Dhaka.
Phone: 01711-561113
www.ornob.net",1405,04-Aug-99,04-Aug-09,04-Aug-14,Dhaka,Bangladesh,"Cancelled on
29/07/2010,
Revived on
03/09/2012"
1332,"Organisation for Social
Advancement & Cultural
Activities (OSACA)","Chak Ramanondopur, gochhpara,
Pabna-6600
Phone: 0173-65918",935,25-May-95,25-May-20,25-May-30,Dhaka,Bangladesh,
1333,"Organisation for Social
Development and
Research (OSDER)","9A Jahan Vila (2nd floor), Road-
15(New), Dhanmondi R/A, Dhaka
Phone : 9134258
www.osder.net",764,04-Nov-93,04-Nov-08,04-Nov-13,Dhaka,Bangladesh,
1334,"Organisation for
Women & Children
Advancement (OWCA)","Room # 29, B.S.Nahar Building,
Strand Road, Chittagong.
Phone: 01711-812096",1120,01-Jan-97,01-Jan-13,01-Jan-18,Chittagong,Bangladesh,
,,,,,,,,,
1335,"Organisation for
Women Development in
Bangladesh","Abdus Salam R/A, Salam Building,
Shahid Para, Chandgaon,
Chittagong.
Phone: 01711171060
www.owdeb.org",1631,17-Apr-01,17-Apr-16,17-Apr-21,Chittagong,Bangladesh,
1336,"Organisation of
Development Prog. for
the Underprivileged
(ODPUP)","Cha-89/2/1, Thana Road, North
Badda, Dhaka.
Phone : 9883470",1626,04-Apr-01,04-Apr-06,04-Apr-11,Dhaka,Bangladesh,
1337,"Organization for
Agricultural, Social &
Intellectual Salvation-
Nilpahamri (Oasis
Nilphamari)","Vill: Ambari, PO: Gomdghi, Domar,
Nilpahmari
Phone: 01720993153",3101,01-Nov-17,,01-Nov-27,Nilphamari,Bangladesh,
1338,"Organization for
Defending the Disable
(DDO)","Village: Chandni, Post: Vojesswar,
Upazila: Naria, Dist.: Shariatpur.
Phone: 01717-383433",2340,21-Apr-08,21-Apr-18,21-Apr-28,Shariatpur,Bangladesh,
1339,"Organization for Rural
Advancment (ORA)","Gaminee Textile Road, Gaital,
Kishoreganj
Phone: 9129410",828,09-May-94,09-May-14,09-May-19,Kishorganj,Bangladesh,
1340,"Organization for Rural
Community
Development-ORCD","Vill & PO: Dariapur, Upazila & Dist:
Narail
Phone: 01912-626902",2956,09-Aug-15,09-Aug-20,09-Aug-30,Narail,Bangladesh,
1341,"Organization for Socio
Economic Activities","146/1, Azimur Road (China Building
Lan), Dhaka
Phone: 8615228",2664,17-Nov-11,,17-Nov-16,Dhaka,Bangladesh,
1342,"Organization for Socio
Economic Cooperation","West World Shopping City,
Zindabazar, Sylhet.
Phone: 01711399904",3034,20-Sep-16,,20-Sep-21,Sylhet,Bangladesh,
1343,"Organization for Total
Advancement of Society","Par Bogra, Bogra Sadar, Bogra.
Phone: 051-51557",2513,05-Nov-09,05-Nov-19,05-Nov-29,Bogra,Bangladesh,
1344,"Organization of Social
Action for Human
Development
(ORSAHD)","House-176, Road-08, Block-B,
Chandgaon R/A, Chittagong-4212
Phone: 031-2572205, Fax: 031-
610375
www.orsahd.org",2186,15-Jan-07,15-Jan-12,15-Jan-17,Chittagong,Bangladesh,
1345,Oriental Foundation,"Munshi Bari, Kalishpur, Dist:
Khulna.
Phone: 01711-030955",2669,30-Jan-12,30-Jan-17,30-Jan-22,Khulna,Bangladesh,
1346,"Orthanaitik O Manabik
Unnayan Sangstha
(OMUS)","Abakash Purbadhala Road,
Chotogara, Netrakona-2400
Phone: 01716-346617",1741,01-Oct-02,01-Oct-12,01-Oct-17,Netrakona,Bangladesh,
1347,"OSIECA (Organization
for Integrated Socio-
economic
Advancement)","Vill: +PS:Alamdanga, Dist:
Chuadanga
Tel: 01749594484",3126,27-Dec-17,,27-Dec-27,Chuadanga,Bangladesh,
1348,"Our Vission for Welfare
Service","5/8 Nurjahan Road, Mohammadpur,
Dhaka.
Phone: 01711-564561",2812,29-Aug-13,29-Aug-18,29-Aug-28,Dhaka,Bangladesh,
1349,"Ovibashi Karmi
Unnayan Program
(OKUP)","542 Miidha Plaza (2nd Fl.) South
Dania, Dhaka.
Phone: 01819-224308, 773300
Fax: 7553737
www.okup.org.bd",2343,24-Apr-08,24-Apr-18,24-Apr-28,Dhaka,Bangladesh,
,,,,,,,,,
1350,"Own Village
Advancement","Airport Road, Lalmonirhat-5500
Phone: 01712-949300
www.ovabd.org",192,20-Nov-85,20-Nov-15,20-Nov-20,Lalmonirhat,Bangladesh,
1351,Pabna Protishruti,"House-A/5, Block-J, Radanagar,
Pabna
Phone: 0731-66199",915,26-Feb-95,26-Feb-20,26-Feb-30,Pabna,Bangladesh,
1352,"Padakhep Manabik
Unnayan Kendra","House-548, Road-10, Baitul Aman
Housing Society, Adabor,
Mohammadpur, Dhaka,
Phone : 8151125-6
www.padakhep.org",731,07-Jul-93,07-Jul-18,07-Jul-28,Dhaka,Bangladesh,
1353,"Padma Development
Foundation","House-779, Bejpara Piary Mohon
Road, Sadar, Jessore",3093,29-Oct-17,,29-Oct-27,Jessore,Bangladesh,
1354,"Padua Development
Foundation (PDF)","House-51(1st Floor), Road-10A,
Dhanmondi, Dhaka-1209",2260,08-Aug-07,,08-Aug-12,Dhaka,Bangladesh,
1355,"Page Development
Centre","67/58, Naha Plaza, Nazrul Avenue,
Kandirpar, Comilla, Tel: 081-77093,
76323",3219,16-Sep-19,,16-Sep-29,Comilla,Bangladesh,
1356,"Pairabond Adorsho
Mohila Unnayan Samity","Village: Khorda Muradpur, PO:
Begum Rokeya Smrity, PS:
Mithapukur, Dist: Rangpur.
Phone: 0390331545018",2821,03-Oct-13,03-Oct-18,03-Oct-28,Rangpur,Bangladesh,
1357,"Palashipara Samaj
Kalyan Samity","Banshbaria, PO: Gangni, Upazilla:
Gangni, Dist: Meherpur
Phone: 07922-75046, Fax: 07922-
75377
www.psks-gm.org",157,18-Apr-84,15-May-20,15-May-30,Meherpur,Bangladesh,
1358,"Palli Bandhu Unnayan
Sangstha","Vill: Baliarpur, PO: Nagorkonda,
Saver, Dhaka
Phone: 01713-147379",2878,14-Aug-14,14-Aug-19,14-Aug-29,Dhaka,Bangladesh,
1359,"Palli Bangla Unnayan
Shahjugita Sangstha","3/3B 1st Floor, Soleman Plaza,
Purana Paltan, Dhaka
Phone: 01672244555",3019,15-Mar-16,15-03-21,14-Mar-31,Dhaka,Bangladesh,
1360,"Palli Baoul Samaj
Unnayan Sangstha","23/A, Dilu Road, New Eskaton,
Moghbazar, Dhaka.
Phone: 01711-316276
www.pallybaulfolk.org",2060,24-Jan-06,24-Jan-16,24-Jan-26,Dhaka,Bangladesh,
1361,"Palli Bikash Kendra
(PBK)","22/C Asad Avenue, Block # E,
Mohammadpur, Dhaka
Phone : 9132389, Fax: 9112336
www.pbk-bd.org",544,23-Oct-91,23-Oct-16,23-Oct-26,Dhaka,Bangladesh,
1362,Palli Chetana,"Vill: Jordia, PO: Bangdah, Upazilla:
Satkhira, Dist: Satkhira.
Phone: 01711-3091148",2905,13-Nov-14,13-Nov-19,14-Nov-29,Sathkhira,Bangladesh,
1363,"Palli Gono Unnayan
Kendra","Vill+P.O: Padrishibpur, Bakerganj,
Barisal
Phone: 09431-51118",333,03-Jan-90,03-Jan-20,02-Jan-30,Barisal,Bangladesh,
1364,"Palli Kallayan Shikha
Society (PKSS)","Singra-6450, Natore",2762,21-Jan-13,21-Jan-18,21-Jan-28,Natore,Bangladesh,
,,,,,,,,,
1365,"Palli Mahila Unnayan
Sangstha (PMUS)","107, Abul Basar Road, Miapara,
Gopalganj.
Phone: 01717-232000",2317,11-Mar-08,11-Mar-18,11-Mar-28,Gopalganj,Bangladesh,
1366,"Palli Manab Kayllan
Foundation","South Borahargi, Post.: Borahargi,
Upazila: Mothbaria, Dist.: Pirojpur
Phone: 01721-365737",2353,11-May-08,11-May-18,11-May-28,Pirojpur,Bangladesh,
1367,Palli Mitali,"Munjidpur, Satkhira",1785,12-Jan-03,,12-Jan-08,Sathkhira,Bangladesh,
1368,"Palli Mongal
Karmosuchi","Jirabo Asulia, Savar, Dhaka.
Phone: 7791448, Fax: 7791448",709,27-May-93,27-May-18,27-May-28,Dhaka,Bangladesh,
1369,"Palli Nari Unnayan
Sangstha","Liton Lodge (1st Floor), Mollabari
Sarak, Goalchamot, Faridpur
Phone: 0631-66657",2627,14-Mar-11,14-Mar-16,14-Mar-21,Faridpur,Bangladesh,
1370,"Palli Progoti Shahayak
Samity","Komarpur, Faridpur
Phone: 0631-64304
www.ppssbd.org",150,06-Jul-83,10-Aug-18,10-Aug-28,Faridpur,Bangladesh,
1371,"Palli Rakkha Sangstha
(PARAS)","Vill. & P.O. Anachaki, Thana:
Belkuchi, Sirajganj-6700
Phone: 01711-887678",894,08-Feb-95,08-Feb-20,07-Feb-30,Sirajganj,Bangladesh,
1372,Palli Renesa Songstha,"Vill: Beertola, Muradnagar Road,
Eliotganj Bazar, Daudkandi,
Comilla.
Phone: 01817029526",2074,01-Mar-06,01-Mar-21,28-Feb-31,Comilla,Bangladesh,
1373,"Palli Samaj Unnayn
Kendra","Vill: Nalta Town, P.O: Nalta
Mobarok Nagar, Thana: Kaliganj,
Satkhira.
Phone: 0471-2172",1427,19-Sep-99,19-Sep-14,19-Sep-24,Sathkhira,Bangladesh,
1374,"Palli Samajik Karjakram
Sangstha","Banpara, P.O. Haroa, P.S:
Boroigram, Dist: Natore",1091,30-Oct-96,,30-Oct-01,Natore,Bangladesh,"Cancelled on
27/07/2010,
Revived on
19/08/2010"
1375,"Palli Sampad
Samannaya Kendra","Vill: Khalisa Barajan (Sakuddighi),
P.O. Duhuli, Thana Kaliganj,
Lalmonirhat
Phone: 01713-731289",714,06-Jun-93,06-Jun-13,06-Jun-18,Lalmonirhat,Bangladesh,
1376,"Palli Seba Sangha
(PSS)","PO & UZ: Dumki, dist: Patuakhali",899,09-Feb-95,09-Feb-20,08-Feb-30,Patuakhali,Bangladesh,
1377,"Palli Shahajogi
Bishayak Sangstha
(ARCO)","Vill+Post: Boalia, Upazila+Dist.:
Noagaon
Phone: 0741-61318",1443,08-Nov-99,08-Nov-19,08-Nov-29,Naogaon,Bangladesh,
1378,Palli Sheba Sangstha,"Vill: Shambupur, PO: Khalerhat,
PS: Tajamuddin, Dist: Bhola.
Phone: 01713-460971",2928,11-May-15,11-May-20,11-May-30,Bhola,Bangladesh,
1379,Palli Shishu Foundation,"House # 6/A, Barabagh, Section #
2, Mirpur, Dhaka-1216
Phone : 8013628, Fax: 8033191
www.pallishu.org",11,22-Apr-81,08-Jul-14,08-Jul-24,Dhaka,Bangladesh,"Cancelled on
26/05/2010,
Revived on
31/07/2011"
,,,,,,,,,
1380,"Palli Shomaj Sheba
Proshikhon Kendra","63, Dayagonj, Jatrabari, Dhaka
Tel: 01711232350",3118,14-Dec-17,,14-Dec-27,Dhaka,Bangladesh,
1381,Palli Sree,"Vill. Balubari, P.O. Dinajpur,
Dinajpur
Phone : 0531-65917
www.pollisree.org",469,18-May-91,18-May-21,18-May-31,Dinajpur,Bangladesh,
1382,Palli Unnayan Andolon,"Vill: Faridpangashi, PO: Sreefaltala,
Shahzadpur, Sirajganj
Phone: 01712-355617",314,02-Aug-89,02-Aug-19,02-Aug-29,Sirajganj,Bangladesh,
1383,"Palli Unnayan Parishad
(PUP)","Vill+Post: Alisshar, Upazila:
Comilla Sadar Dakkhin (Puratan
Laksam), Dist.: Comilla
Phone: 01711-867872",2387,10-Sep-08,10-Sep-18,10-Sep-28,Comilla,Bangladesh,
1384,"Palli Unnayan
Samajseba Sangstha
(PUSS)","386/1, West Bramond, Upazila
Parishad Road, Narisingdi
Phone: 0628-93952",1977,27-Oct-04,27-Oct-14,27-Oct-19,Narsingdhi,Bangladesh,
1385,Palli Unnayan Samity,"Vill. Harinafulia, 20 No. Ward,
Sadar, Barisal
Phone: 01718-503005",603,12-Sep-92,12-Mar-17,12-Mar-27,Barisal,Bangladesh,"Cancelled on
26/07/2010,
Revived on
10/06/2012"
1386,"Palli Unnayan
Sangathan","Vill+Post: Chaktibari, Radhagong,
Upazilla: Kotalipara, Dist.
Gopalgong.",2054,01-Jan-06,,01-Jan-11,Gopalganj,Bangladesh,
1387,Palli Unnayan Sangha,"Vill. Durgapur, Nimshar, Comilla",273,15-Nov-88,15-Nov-18,15-Nov-28,Comilla,Bangladesh,
1388,"Pallibadhu Kallayan
Sangtha (PBKS)","Vill.: Khamarpirgacha, Post:
Bishnapur, Dist.: Gaibandha.
Phone: 01711-830689",2224,16-Apr-07,,16-Apr-12,Gaibandha,Bangladesh,
1389,"Pally Advancement &
Disaster Management
Association (PADMA)","Birgaon Bazar, Sunamganj
Phone: 01712-330109",2943,28-Jul-15,28-Jul-20,27-Jul-30,Sunamganj,Bangladesh,
1390,"Pally Daridra Kallyan
Sangstha","Village: Nurbagh, Post: Nawapara,
Dist: Jessore
Phone: 01711-350610",2846,30-Jan-14,30-Jan-19,30-Jan-29,Jessore,Bangladesh,
1391,"Pally Sahitya Sangstha
(PASS)","Vill- Pramanik Para, Post &
Upazilla- Boda, Dist- Panchaghar.
Phone: 01724-679724",1944,08-Jul-04,08-Jul-14,08-Jul-19,Panchagar,Bangladesh,"Cancelled on
26/05/2010,
Revived on
26/08/2012"
1392,"Pally Unnayan Kendra
Gaibandha","Vill: Dariapur, Post: Dariapur,
Upazilla+Dist.: Gaibandha",2250,04-Jul-07,,04-Jul-12,Gaibandha,Bangladesh,
1393,Palok,"House-42, G.K. Compound,
Thanapara, Kustia
Phone: 071-62131
www.palokbangladesh.org",1653,03-Jul-01,31-Jul-11,31-Jul-16,Kustia,Bangladesh,
1394,Paradise,"Naldanga Road, PO: Naldanga-
7350, UZ: Kaliganj, Dist: Jhenidah.
Phone: 01711-156996",1592,06-Dec-00,06-Dec-20,06-Dec-30,Jhenaidah,Bangladesh,
,,,,,,,,,
1395,"Parbat Manab Unnayan
O Shahajhakari
Sangstha.","New Court Road, Post: Rangamati,
Upazila: Kowtawali, Dist.
Rangamati.
Phone: 0351-63061
www.pahra_cht.org",2190,18-Jan-07,18-Jan-12,18-Jan-17,Rangamati,Bangladesh,
1396,"Parbattya Jumia
Punarbashan O
Paribesh Sangrakhan
Sangstha","College para, Khagrachari Sadar,
Khagrachari",1587,28-Nov-00,,28-Nov-05,Khagrachari,Bangladesh,
1397,"Parbatya Bouddha
Mission","Pilotpara, Kamalchari, Sadar,
Khagrachari.
Phone: 0371-61488, Fax: 0371-
61841
www.chtpbm.org",997,09-Jan-96,09-Jan-16,09-Jan-26,Khagrachari,Bangladesh,
1398,Pari Development Trust,"Elite House, 24 Bagmara Road,
Block-A (4th Fl.), Mymensingh
Phone: 091-67548",1797,18-Feb-03,18-Feb-18,18-Feb-28,Mymensingh,Bangladesh,
1399,Paribar Kallyan Samity,"Chanchra Dal Mill, Benapole Road,
Jessore
Phone: 0421-68665
www.pks-bd.org",1196,02-Oct-97,02-Oct-12,02-Oct-17,Jessore,Bangladesh,
1400,"Paribarik Aey Unnayan
Mohila Sangstha","Vill: Taluk Barinagor (Bogra Para),
PO: Mehernagor, Kaligonj,
Lalmonirhat.
Phone: 01720-660163",2729,12-Sep-12,12-Sep-17,12-Sep-27,Lalmonirhat,Bangladesh,
1401,Paribartan,"P.O. Tarash, P.S. Tarash, Dist.
Sirajganj
Phone: 01716-187392, 07528-
56283",798,25-Jan-94,25-Jan-19,25-Jan-29,Sirajganj,Bangladesh,
1402,"Pariber O Shishu
Kallayan Kendra","Momenshahi Road, Natun Bazar,
Modhupur, Dist:Tangail
Phone :01713-560583",949,26-Jun-95,26-Jun-20,25-Jun-30,Tangail,Bangladesh,
1403,Paricharja,"12/C, Asad Avenue,
Mohammadpur, Dhaka.
Phone : 8122194,
8122194,9134892
Fax: 8122194",1169,03-Jul-97,03-Jul-17,03-Jul-27,Dhaka,Bangladesh,
1404,Paritran,"Vill: Lakkhanpur, P.O: Subashini,
Thana: Tala, Dist: Satkhira
Phone: 01720-587100
dalitbangladesh.wordpress.com",1776,22-Dec-02,22-Dec-17,22-Dec-27,Sathkhira,Bangladesh,
1405,"Participatory
Advancement Social
Service (PASS)","New Town, Khalilganj, Kurigram-
5600
Phone: 0521-67847",2564,22-Apr-10,22-Apr-20,21-Apr-30,Kurigram,Bangladesh,
1406,"Participatory
Development Action
Programme (PDAP)","Section-6, Block-C, Road # 9, Plot-
8, Mirpur, Dhaka.
Phone : 9004094",1117,02-Jan-97,02-Jan-22,01-Jan-32,Dhaka,Bangladesh,
1407,"Participatory
Development
Organization (PDO)","Vill.+Post: Nowhata, Upazilla:
Paba, Dist.: Rajshahi-6213
Phone: 0721-800190",2081,07-Mar-06,07-Mar-16,07-Mar-21,Rajshahi,Bangladesh,
1408,Partner,"Baya, Post: Baya, Sagarpara, P.O:
Ghoramara, Rajshahi
Phone : 01711-811188
www.partnerbd.org",808,13-Feb-94,13-Feb-19,13-Feb-29,Rajshahi,Bangladesh,
1409,"Partners in
Development","Sammilani Tower (3rd Floor),
Adjecet to Sadar Hospital, Magura
Phone: 01716-584415",2862,29-May-14,,29-May-19,Magura,Bangladesh,
,,,,,,,,,
1410,"Partners in Health and
Development (PHD)","House-SWD-12/A (5th Floor), Road-
08, Gulshan-01, Dhaka-1212.
Phone: 9891328, 9883005",2567,29-Apr-10,29-Apr-20,29-Apr-30,Dhaka,Bangladesh,
1411,"PASA (Peoples
Advancement Social
Association)","26 Alea Monjil, Joira College Road,
Manikganj
phone: 01911-593762",2857,15-May-14,15-May-19,15-May-29,Manikganj,Bangladesh,
1412,"PASA Human
Development
Foundation","House-24, Kabi Sukanta Road,
Adarshapara, Jhenaidah.
Phone: 0451-61047",1570,05-Oct-00,05-Oct-10,05-Oct-15,Jhenaidah,Bangladesh,
1413,"Pasashik Parsad (Palli
Samonnaya O Shikha
Kalyan Parisad)","Boali Madrasha road, Tangail-1900
Phone: 092161782, Fax: 62234",944,05-Jun-95,04-Jun-20,03-Jun-30,Tangail,Bangladesh,
1414,Patakuri Society,"Daxbangla Pukurpar, Shrimongal,
Moulvibazar.
Phone: 08626-71087",2106,27-Jun-06,27-Jun-16,27-Jun-26,MoulaviBazar,Bangladesh,
1415,Path,"Chanchra Bazar, Kotwali, Jessore
Phone: 01719506544",3044,16-Oct-16,,16-Oct-21,Jessore,Bangladesh,
1416,"Path Hara Kallyan
Sangstha","Kowshik Villa, House-180, Road-
1/2, Chalk Bazar, Ashratpur,
Rangpur",1838,05-Jun-03,05-Jun-18,05-Jun-28,Rangpur,Bangladesh,
1417,Pathikrit,"101, Islampur Road, Dawla Khola,
Khulna.",2716,10-Jul-12,,10-Jul-17,Khulna,Bangladesh,
1418,"Pathshala-South Asian
Institute of Photography
(PSAIP)","16 Sukrabad, Panthopath, Dhaka-
1207
Phone: 0129847",2368,15-Jun-08,,15-Jun-13,Dhaka,Bangladesh,
1419,Pathway,"House: 01, Road-02, Block-B,
Section-6, Mirpur, Dhaka-1216.
Phone: 01777-162619
Email:shahin@pathwaybd.org
www.pathwaybd.com",778,28-Nov-93,28-Nov-18,28-Nov-28,Dhaka,Bangladesh,
1420,"Patilapara Palli
Bangladesh (PPB)","Vill.: Patilapara, Post+Upazila:
Saturia, Minikgonj.
Phone: 01819-402683",2280,11-Oct-07,11-Oct-17,11-Oct-27,Manikganj,Bangladesh,
1421,"Patra Somproday
Kollayan Parishad","Dalaipara Khadimnagaore, Sylhet
Phone: 01733-691993",2685,12-Mar-12,12-Mar-22,11-Mar-32,Sylhet,Bangladesh,
1422,"Patuakhali Mohila
Unnayan Samity","Moazzem Manzil, Government Girls
School Road, Patuakhali.
Phone: 0441-64292",863,08-Oct-94,08-Oct-19,07-Oct-29,Patuakhali,Bangladesh,
1423,"PDO (Peace and
Development
Organization)","Nowmala, Bauphal, Patuakhali
Phone: .0441-65289, 01710-
351434",800,26-Jan-94,26-Jan-19,26-Jan-29,Patuakhali,Bangladesh,
1424,"Peace (Probity
Expansive Assist
Committee Economic )
Foundation","90, Kodamtola, Post: Bashabo,
Shabujbagh, Dhaka.
Mob: 01727100100",3235,23-Feb-20,,23-Feb-30,Dhaka,Bangladesh,
,,,,,,,,,
1425,"PEDO (Polli Economic
Development
Organization)","Rupdia Bazar, Dist: Jessore.
Phone: 24712677",2693,14-May-12,,14-May-17,Jessore,Bangladesh,
1426,"People Development
Community (PDC)","R.S Bhaban, 120/A, Motijheel C/A,
Dhaka.
Phoen: 7176159",2358,15-May-08,15-May-18,15-May-28,Dhaka,Bangladesh,
1427,"People Development
Institute (PDI)","Paura Bhaban, Upazilla:
Dowlatkhan, Dist.: Bhola
Phone: 01712-305589",2237,27-May-07,27-May-17,27-May-27,Bhola,Bangladesh,
1428,"People's Association for
Social Development","75, Shamibagh Road, Dhaka-1100.
Phone: 9559989, Fax: 9558333",1465,29-Dec-99,29-Dec-09,29-Dec-14,Dhaka,Bangladesh,
1429,"Peoples Development
Organization (PDO)","70/A/3, Indira Road, Dhaka-1215.
Phone: 01711-106774",2315,10-Mar-08,10-Mar-13,10-Mar-18,Dhaka,Bangladesh,
1430,"Peoples General
Information Center","House-9, Road-18/A, Block-B,
Upashahor, Sylhet, Mob:
01678123120",3107,08-Nov-17,,08-Nov-27,Sylhet,Bangladesh,
1431,"People's Integer
Progressive Association
for Social Activities","41/30, Dadapur Road, Mngalbaria,
Kustia.
Phone: 071-61692
www.pipasabd.org",427,31-Dec-90,31-Dec-15,31-Dec-20,Kustia,Bangladesh,"Cancelled on
03/06/2010,
Revived on
10/04/2011"
1432,"Peoples Life Upliftment
Society","Vill: Narayanganj, P.O:Dharmapur,
Upazila: Feni sadar, Feni",1588,29-Nov-00,29-Nov-05,29-Nov-10,Feni,Bangladesh,
1433,"Peoples Movement for
Environment & Social
Development","Vill: Bag Masud Ali, Post:
Munshigonj, P.S.+Dist.:
Munshigonj.",1975,27-Oct-04,,27-Oct-09,Munshiganj,Bangladesh,
1434,"Peoples Oriented
Programme
Implementation (POPI)","5/11, Block-E, Lamatia, Dhaka.
Phone: 9121049, Fax: 9130014",507,30-Jul-91,30-Jul-21,29-Jul-31,Kishorganj,Bangladesh,
1435,"Peoples Resource
Oriented Voluntary
Association","102/2, Upashahar Housing Estate,
PO: Cantonment, Boalia, Rajshahi-
6202
Phone: 0721-770512",1761,16-Nov-02,16-Nov-17,16-Nov-27,Rajshahi,Bangladesh,"Cancelled on
26/05/2010,
Revived on
14/11/2010"
1436,"Peoples Union of the
Marginalization
Development
Organization (PUMDO)","Vill.: Uchai, Post: Atapur, Upazilla:
Panchbibi, Dist.: Joypurhat.
Phone: 0571-75244",2107,28-Jun-06,28-Jun-16,27-Jun-26,Joypurhat,Bangladesh,
1437,Phulki,"Plot-264, Road-4A, Block-F,
Bashudhara R/A, Dhaka-1229.
Phone: 8845093, Fax: 8401302
www.phulkibd.org.",465,28-Apr-91,28-Apr-21,28-Apr-31,Dhaka,Bangladesh,
1438,Pidim Foundation,"29/1 (New), Senpara Parbata,
Section-10, Mirpur, Dhaka-1216
Phone: 9011808",923,18-Mar-95,18-Mar-20,17-Mar-30,Dhaka,Bangladesh,
1439,"Platform of Women
Empowerment and
Rights (POWFR)","Shaheed Abu Taleb Road, South
Maltinagar, Bogra Sadar, Dist:
Bogra
Phone: 01718469601",1682,27-Sep-01,27-Sep-16,27-Sep-21,Bogra,Bangladesh,
,,,,,,,,,
1440,"PLEAD (Partner in
Legal Education and
Assistance for
Development)","20, K.C.C. Super Market, 170, KD
Ghosg Road, Khulna.
Phone: 01712-562507",1910,19-Feb-04,19-Feb-14,19-Feb-24,Khulna,Bangladesh,
1441,Pollee Unnyon Prokolpo,"Khanik Niloy, Chak Lokman, Bogra-
5800
Phone: 051-5703
www.pupbd.org",2096,21-May-06,21-May-21,20-May-31,Bogra,Bangladesh,
1442,"Polli Samaj Kallan
Songstha (PSS)","House-811( 1st floor), Road-11,
Avenue-6, Mirpur DOHS, Phone:
7253423, Mob: 01711-173318,
email: info@pss.bd.org,
web:www.pss.bd.org",2471,03-Aug-09,,03-Aug-14,Comilla,Bangladesh,
1443,"Pollibir Unnayan
Sangstha","P.O. Thakurgaon Road,
Thakurgaon.
Phone: 01817380906
www.pollibir.org",2483,29-Sep-09,29-Sep-19,29-Sep-29,Thakurgaon,Bangladesh,
